COINTRIG_cut,COINTRIG_scaler,COIN_PS,COIN_scaler_accp,CPULT_TLT_HMS,CPULT_TLT_SHMS,CPULT_phys,CPULT_scaler,CPULT_scaler_uncern,CoinBlocking_Corr,CoinBlocking_Inside,CoinBlocking_Total,ELT2_HMS,HMS3of4ELT,HMS3of4ELT_err,HMSTRIG_cut,HMSTRIG_scaler,HMS_3-4Trig_scaler,HMS_DataRate,HMS_PS,HMS_eLT_scaler,HMS_eLT_scaler_uncern,HMS_scaler_accp,HMS_track,HMS_track_uncern,PS1,PS2,PS3,PS4,PS5,PS6,SHMS3of4ELT,SHMS3of4ELT_err,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_3-4Trig_scaler,SHMS_DataRate,SHMS_PS,SHMS_eLT_scaler,SHMS_eLT_scaler_uncern,SHMS_scaler_accp,SHMS_track,SHMS_track_uncern,TLT,TLT_ELT_HMS,TLT_ELT_SHMS,accp_edtm,avg_yield_HMS_CPULT_notrack,avg_yield_HMS_CPULT_track,avg_yield_HMS_notrack,avg_yield_HMS_scaler,avg_yield_HMS_track,avg_yield_SHMS_CPULT_notrack,avg_yield_SHMS_CPULT_track,avg_yield_SHMS_notrack,avg_yield_SHMS_scaler,avg_yield_SHMS_track,boilingCorr,c_int_Track_Rand_events,c_int_Track_events,c_int_noTrack_Rand_events,c_int_noTrack_events,charge,curr_corr,current,hTLT,h_int_etotnorm_evts,h_int_etottracknorm_evts,haccp_edtm,min_yield_HMS_CPULT_notrack,min_yield_HMS_CPULT_track,min_yield_HMS_notrack,min_yield_HMS_scaler,min_yield_HMS_track,min_yield_SHMS_CPULT_notrack,min_yield_SHMS_CPULT_track,min_yield_SHMS_notrack,min_yield_SHMS_scaler,min_yield_SHMS_track,pTLT,p_int_etotnorm_evts,p_int_etottracknorm_evts,paccp_edtm,rate_COIN,rate_HMS,rate_HMS3-4,rate_SHMS,rate_SHMS3-4,run number,sent_edtm,sent_edtm_HMS,sent_edtm_PS,sent_edtm_SHMS,time,tot_events,uncer_boilingCorr,uncern_COIN_evts_scaler,uncern_CPULT_phys,uncern_ELT2_HMS,uncern_HMS3-4_evts_scaler,uncern_HMS_evts_notrack,uncern_HMS_evts_scaler,uncern_HMS_evts_track,uncern_SHMS3-4_evts_scaler,uncern_SHMS_evts_notrack,uncern_SHMS_evts_scaler,uncern_SHMS_evts_track,uncern_TLT,uncern_TLT_ELT_HMS,uncern_TLT_ELT_SHMS,uncern_charge,uncern_yieldRel_HMS_CPULT_notrack,uncern_yieldRel_HMS_CPULT_track,uncern_yieldRel_HMS_notrack,uncern_yieldRel_HMS_scaler,uncern_yieldRel_HMS_track,uncern_yieldRel_SHMS_CPULT_notrack,uncern_yieldRel_SHMS_CPULT_track,uncern_yieldRel_SHMS_notrack,uncern_yieldRel_SHMS_scaler,uncern_yieldRel_SHMS_track,yieldRel_HMS_CPULT_notrack,yieldRel_HMS_CPULT_track,yieldRel_HMS_notrack,yieldRel_HMS_scaler,yieldRel_HMS_track,yieldRel_SHMS_CPULT_notrack,yieldRel_SHMS_CPULT_track,yieldRel_SHMS_notrack,yieldRel_SHMS_scaler,yieldRel_SHMS_track,yield_HMS_CPULT_notrack,yield_HMS_CPULT_track,yield_HMS_notrack,yield_HMS_scaler,yield_HMS_track,yield_SHMS_CPULT_notrack,yield_SHMS_CPULT_track,yield_SHMS_notrack,yield_SHMS_scaler,yield_SHMS_track
,52069,,51487.22473545966,1.0468787567598734,1.050234769255839,0.999971664238902,0.999971664238902,0.014047823311047,,,,0.9991105140406865,0.999949250831247,2.90712153151561e-17,1210,885604,1555791,248.80726134644027,65,0.983480463456097,0.002663236301012,850011,0.9977,0.0189,,1025,,65,,,0.996753925100888,1.13345408900633e-17,,12109395,15361934,215.74235670966965,1025,0.983480463456097,0.002663236301012,12073802,0.9834,0.0218,1.0467959659322614,0.9999209165081654,0.9967256813197929,609,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,3780.14822431875,1.00036215487959,69.03123886800786,0.5953417806872138,8797,8797,326,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,8.149776641474446,6781,6417,283,950.8588984671557,16172.471987518618,28411.102892414194,221135.91562741136,280532.20998223795,12143,35593,547.5846153846154,581.775264540338,34.72487804878049,54.759965,26362,,0.004382383517506546,0.014047823311047,1.780555697920046e-05,0.0008017230547774652,0.01066185333405944,0.0010626254553217892,0.01066185333405944,0.0002551391195761829,0.012143758664527462,0.0002873682459323863,0.012483431437885637,0.042456457923849014,0.00019733691656116463,0.00019670632883232397,5.864484368686834,0.02470967664510644,0.04360967664510644,0.010775939378271121,0.001880421220588557,0.021756168538696656,0.02774297203244021,0.04954297203244021,0.012244034424593488,0.0015777805985979722,0.02500312738420197,1.0015455904431663,1.0013590254330538,1.0340190551304465,0.999016535122308,1.0342714684798537,1.0356973853195703,1.033657000802479,1.037748538447145,0.9943206497541529,1.0357026303227606,151.21475566578306,151.56335137394314,151.22243007840635,224.98052916175618,151.57104347840666,1838.077560748711,1768.772283124236,1844.0635290828347,3203.243932490327,1774.53254868819
,566824,,554090.1027695125,0.9818661118986438,0.9849947053435167,0.999251752039937,0.999251752039937,0.001535616996437,,,,0.9991374687157648,0.999949827850158,6.56898685819632e-20,77736,18686734,33228619,922.4933521231685,17,0.983480428244735,0.001234244358757,18482945,0.9977,0.0021,,257,,17,,,0.996773733136509,2.3973851794059302e-20,22.0,262292272,333009407,856.5074297945549,257,0.983480428244735,0.001234244358757,262088483,0.9855,0.0023,0.9810822071101104,0.9992016174313038,0.9960278992240452,12493,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,82134.4769199364,1.00036269014082,68.92936197191213,0.5425611784738136,708366,708366,6504,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,7.554038736143757,569915,540594,5990,475.69325495860693,15682.386986093863,27886.310265425265,220122.40945720059,279470.0449304643,12144,203789,11987.588235294117,12733.8972304875,792.9533073929961,1191.5746,2132716,,0.001328237950427072,0.001535616996437,1.726551773388781e-05,0.00017347777924116983,0.0011881496545546662,0.00023133071395419578,0.0011881496545546662,5.479888842685647e-05,0.0013246311271033655,6.174577591827687e-05,0.001360079796590424,0.008777862202718692,2.3597669386163405e-06,2.352271719265889e-06,127.46230034738197,0.0027237666509916663,0.004823766650991666,0.001954486085058913,0.0015690202630269303,0.002868800421202025,0.0044121214065665736,0.0067121214065665735,0.002040334247775083,0.0015531011645782413,0.003074567261037545,1.0015455904431663,1.0013590254330538,1.0029582355809388,0.9997483281091589,1.0032030667049905,1.0052043464051001,1.0034467768431312,1.0071750942792566,0.9933557666543272,1.0054126395716865,146.67251178805006,147.01063625142834,146.6798710325183,225.14533041141559,147.01801246117898,1783.9608164349936,1717.0771784959252,1789.7349790924704,3200.135522807954,1722.6348582570142
,434130,,421500.2664225223,0.987423855595591,0.9894161316598694,0.999719178177145,0.999719178177145,0.001721945525865,,,,0.9993125593380299,0.999968066850791,7.44753403520745e-20,64442,14863183,26390911,735.2306545134752,17,0.986909321265071,0.00116284459476,14661061,0.9978,0.0023,,257,,17,,,0.997954543540546,2.6813505953374602e-20,21.0,208919393,264352806,683.6067377096374,257,0.986909321265071,0.00116284459476,208717271,0.9866,0.0026,0.9871150427299671,0.9996872539954611,0.9976742961265025,12467,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,64960.2834295422,1.00045764781695,54.62715886333458,0.544680935276714,560902,560902,6476,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,7.618883644531521,452287,429859,5992,365.07366078631304,12498.921126729078,22192.952549364883,175686.93159137684,222302.64350667776,12145,202122,11889.529411764706,12629.7335774777,786.4669260700389,1189.157276,1695709,,0.0015177145613362308,0.001721945525865,1.3758271234487579e-05,0.0001946582474251619,0.0013352313041611649,0.00025938454004625466,0.0013352313041611649,6.150466221492368e-05,0.0014869382981711312,6.918478924814528e-05,0.0015252357915577623,0.008841048267699776,2.9658345802540355e-06,2.9598626124886255e-06,106.92608796487227,0.003057176830026165,0.005357176830026165,0.0021194908572233777,0.0016663344207216665,0.0031276575090398704,0.004854906321472544,0.007454906321472544,0.002218193933230715,0.0016474758259622856,0.003417657725024779,1.0015455904431663,1.0013590254330538,1.0035464174336155,1.0024095095902321,1.0036907916779203,1.0080721855272459,1.0071587250165606,1.0088534355174965,0.9989355176128467,1.0079378241130215,146.76120430637764,147.08479084623934,146.76589100347385,225.74463382307937,147.0894878768028,1789.0504408880156,1723.4289867267582,1792.7173662046944,3218.1109147573256,1726.961411100321
,248135,,234698.6158484065,0.9703730604055372,0.9714009135660489,0.99830601224933,0.99830601224933,0.001407072705931,,,,0.9995048189215451,0.999983214736954,7.67399192225225e-20,89985,11394816,20265680,1000.3658150604773,9,0.990537132876391,0.001054085308653,11280950,0.9979,0.002,,129,,9,,,0.99892511823594,2.76219010124475e-20,51.0,161471812,203727682,989.0108217917659,129,0.990537132876391,0.001054085308653,161357946,0.9878,0.0021,0.9687129999521751,0.998289255420314,0.9972329513218118,13016,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,50099.2900494851,1.00063155968865,39.58454038386752,0.519136528902394,810020,810020,6568,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,7.305007640559957,688384,655521,6448,196.05686863923768,9003.292335544296,16012.355216494352,127582.39601113783,160969.67936022885,12147,113866,12651.777777777777,13436.3841515935,882.6821705426356,1265.627681,2517535,,0.002007501999880762,0.001407072705931,9.908528084721303e-06,0.00022213623648912467,0.0011110973939440073,0.0002962418025695049,0.0011110973939440073,7.006078161125127e-05,0.0012052707477188708,7.869581556882105e-05,0.001235113007372601,0.00849125753341067,1.9831798497854333e-06,1.9810814189027797e-06,92.94109051305554,0.0025181700998750073,0.004518170099875008,0.0021624240771492033,0.0018786419944185036,0.0029455182717875953,0.004467481329281518,0.006567481329281518,0.0022122879644371567,0.001856806282031366,0.0030502816325043655,1.0015455904431663,1.0013590254330538,0.9960666884372619,0.9997300736638729,0.9961101559745055,0.9998159711551172,0.9996371077284607,0.9996186295024415,1.000202882733454,0.9994383705800447,145.66955615950565,145.976105982068,145.67200130236594,225.14121947369273,145.97855627053406,1774.3979346740907,1710.558152230276,1776.3072549498038,3222.1937824256565,1712.3987784500305
,114797,,101869.3723076923,1.0003030357617637,1.000718145157081,0.997180561977281,0.997180561977281,0.001318311190888,,,,0.9996914843903458,0.999993366813207,1.0458900172159401e-19,93794,6835105,12166401,1121.874944196914,5,0.994101579367165,0.0009438517662,6774214,0.998,0.0019,,65,,5,,,0.999578558064282,3.74158831744504e-20,95.0,97520493,122619682,1231.2657359147038,65,0.994101579367165,0.0009438517662,97459602,0.9894,0.0019,0.9974761268591363,0.9971739474923471,0.9967603082709809,12895,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,30112.8892934403,1.00101162212394,24.71278495040397,0.5068893596754857,875847,875847,6173,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,7.1788113185856695,814250,777206,6725,94.21060683703698,5609.37472098457,9984.616507685163,80032.27283445575,100630.45768952587,12148,60891,12178.2,12927.6276923077,936.7846153846153,1218.514601,2865250,,0.0029514452449367528,0.001318311190888,6.172216418194571e-06,0.00028669421963009237,0.001068527925227888,0.00038249644645120073,0.001068527925227888,9.030668642819784e-05,0.0011082075800715736,0.00010126329527411885,0.0011343104357908233,0.008784328961092616,1.7428467162101763e-06,1.7421237633487757e-06,72.8664855261056,0.0023868391161158877,0.0042868391161158875,0.002645198873058051,0.0024498215537195537,0.0032568507914897764,0.004846296056893362,0.006746296056893362,0.002661475002521044,0.0024218952017977294,0.0032700839727817987,1.0015455904431663,1.0013590254330538,0.9962036065563696,0.9982265450985301,0.9961472557118879,0.9921442481307918,0.992697138348445,0.9912999688167073,1.0040436671801187,0.9918509686072451,145.69105879659776,145.98302484629033,145.69202519901515,224.80262182255453,145.9839931853859,1760.7827395957129,1698.6826214927364,1761.5251201521658,3234.567023872291,1699.39881942075
,92446,,79243.4338461538,0.9988860626363643,0.9991007264051038,0.998270102524802,0.998270102524802,0.001537189296876,,,,0.9997773912355977,0.999996530390544,1.1804140467715602e-19,70973,5041973,8959488,809.4864160082785,5,0.995753921932211,0.000864375336228,4979787,0.9981,0.0022,,65,,5,,,0.999781674152062,4.2069182904570503e-20,100.0,71793704,90165345,886.6496713293541,65,0.995753921932211,0.000864375336228,71731518,0.9898,0.0023,0.9971546324094535,0.9982666389174146,0.998052154358197,13165,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,22108.2415926693,1.0014086618499,17.74733943547003,0.5047759945968545,643155,643155,6278,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,7.204917505547872,598771,572209,6893,74.21081113911292,4047.4320800413925,7192.208120104153,57632.228636408014,72380.02065084437,12150,62186,12437.2,13202.5661538462,956.7076923076924,1245.72146,2109259,,0.003288939901148404,0.001537189296876,4.453166601960474e-06,0.0003340860978439773,0.0012469302901940305,0.0004453482418674359,0.0012469302901940305,0.00010531256136564224,0.001292318676910193,0.00011802032871679303,0.0013219732210887711,0.008690974574158438,2.3670374680529086e-06,2.3665288935216217e-06,68.39084859143263,0.0027841195870700304,0.00498411958707003,0.0033353116879077985,0.003125347718344159,0.003995535515484047,0.005922962887636502,0.008222962887636501,0.003352544774820247,0.003095705428818292,0.00406565572413289,1.0015455904431663,1.0013590254330538,0.9949147762939283,0.9990095797905719,0.9947588231201129,0.9922692925874687,0.9935998284508419,0.9912234885417821,1.0059485081371673,0.9925512011446899,145.50303249339774,145.7800145209876,145.50353733384677,224.9789628070869,145.78052032245944,1761.0046590609657,1700.227285953124,1761.3892158550661,3240.7035455663067,1700.5985705780479
,54877,,41027.959595959604,0.9960052100169023,0.9961006334838809,0.997992226644109,0.997992226644109,0.001368235611594,,,,0.9998516621433031,0.999998420756533,1.2901323307101e-19,75793,3523016,6260214,899.0173133141751,3,0.997172122093666,0.000771068055704,3483843,0.9982,0.002,,33,,3,,,0.99990262389317,4.669724182981e-20,206.0,50259859,63052056,1165.955621436789,33,0.997172122093666,0.000771068055704,50220686,0.9906,0.0019,0.9940038875172772,0.997990650571405,0.9978950460464318,13766,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,15436.8732159052,1.00211546564471,11.817729142758342,0.4624103336481761,751345,751345,6038,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,6.511883184846706,822962,786991,7730,42.011197027838065,2697.051939942525,4792.51933943966,38476.53550741404,48269.627487404185,12151,39173,13057.666666666666,13849.0404040404,1187.060606060606,1306.246998,2701456,,0.004268790282479489,0.001368235611594,2.9671972816227225e-06,0.0003996735520662568,0.001153666547406714,0.0005327735947078502,0.001153666547406714,0.00012593613879693637,0.0011023261468309784,0.00014105528639695794,0.0011272366927932592,0.008472269953307411,1.8758319778470105e-06,1.8756522787435478e-06,67.63544793034357,0.002521902159000714,0.004521902159000714,0.004530761992028125,0.004413694813902934,0.00495255532310409,0.0068519832408956765,0.008751983240895676,0.00451796200284093,0.004383691458220601,0.004901222363769515,1.0015455904431663,1.0013590254330538,0.9983191687809418,1.0001695834880637,0.9980626857061695,0.991193643512906,0.9923974684566017,0.9900292032248498,1.0078230279300966,0.9912301948834218,146.0011897578036,146.2644657962368,146.00142032959283,225.24019796838414,146.26469678380366,1759.0956782570952,1698.1698326291505,1759.2669888273417,3246.7423864115804,1698.3352098999828
,33667,,20493.0303030303,0.9938885683789563,0.9939312386283056,0.998209151197858,0.998209151197858,0.001525421668131,,,,0.9999010965602383,0.999999274780548,1.63571073048467e-19,91844,2305455,4094912,899.1221796514844,2,0.998113642416693,0.00069966410908,2279882,0.9983,0.002,,33,,2,,,0.999956344025637,5.91408911187552e-20,168.0,32934996,41339251,778.4589787563245,33,0.998113642416693,0.00069966410908,32909423,0.9907,0.0024,0.9921079447303105,0.9982084272771644,0.9981655734047444,13070,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,10091.8911687198,1.00317596270007,7.871628970788771,0.5505024830876315,738851,738851,7039,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,7.786415359949947,543146,519634,6034,26.26010607218664,1798.2443593029689,3194.012637783882,25689.146298958705,32244.426774133357,12152,25573,12786.5,13173.9696969697,774.939393939394,1282.058797,2155642,,0.0054500161661344285,0.001525421668131,1.9782644523933113e-06,0.0004941715209153951,0.0011633799298883497,0.000658599922334016,0.0011633799298883497,0.00015553162092712318,0.001356880831370623,0.0001742493603330574,0.0013872387778371001,0.008678356487535975,2.3310841974249007e-06,2.3309841221479678e-06,64.52965689790211,0.0026888015980193495,0.00468880159801935,0.0064991815949671464,0.006428036789474491,0.006799953044276092,0.00927651105952992,0.01167651105952992,0.006536591935647134,0.006396582364725371,0.006963263181380347,1.0015455904431663,1.0013590254330538,0.9998348783712474,1.0000768905243778,0.9994778778698696,0.9993746965371229,1.000927542293391,0.9981470194515828,1.0090809296790904,0.9996965264528602,146.22298262582265,146.4719850003232,146.22308866965088,225.21932332688775,146.47209122473294,1773.6147937827839,1712.7663169211378,1773.692226045132,3250.7947674479483,1712.8410926679671
,16757,,3949.0,1.001209725985515,1.0012266297471324,0.997232398262732,0.997232398262732,0.001372143764653,,,,0.999938218786952,0.999999699274522,2.02666271308108e-19,115305,1443632,2567414,1123.2947826917423,1,0.998805381464122,0.000625697390668,1430824,0.9981,0.0018,,17,,1,,,0.999982816227236,7.420815787514851e-20,329.0,20648284,25900848,945.0880788560657,17,0.998805381464122,0.000625697390668,20635476,0.991,0.0021,0.9984384759525297,0.9972320983695424,0.9972152620478073,12788,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,6306.85916307792,1.00509436002838,4.907387750518855,0.54262960649594,921947,921947,6950,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,7.754059962523423,657185,629156,5842,13.03867652806638,1123.2947826917423,1997.7132338502727,16066.497340553118,20153.534575079968,12153,12808,12808.0,12808.0,753.4117647058823,1285.176449,2655208,,0.007725060069817837,0.001372143764653,1.235700604042415e-06,0.0006240969317581303,0.0010414706183304169,0.0008322843912396667,0.0010414706183304169,0.0001964911563100942,0.001233548356125854,0.00022006856802687228,0.001260726346259706,0.00882951648599446,1.8880031855729987e-06,1.8879713103163546e-06,63.76116165494136,0.002413614382983417,0.004213614382983417,0.010163314771979477,0.010144013005159045,0.010321480860532379,0.012715504311958998,0.014815504311958997,0.010184790015128987,0.010112207113957272,0.010399035900133777,1.0015455904431663,1.0013590254330538,0.9972454580562143,1.0023532938046582,0.9970891395473707,0.9958393010029223,0.9977501167554296,0.9945896368303441,1.010504918553273,0.9964966281400806,145.8443492433691,146.12198100728293,145.84439310249394,225.7319739153191,146.12202494989876,1767.3404405866713,1707.3291726664438,1767.370810685072,3255.382204832747,1707.3585115271328
,13773,,1670.0,1.002574199935313,1.0025803774846103,0.998009412360274,0.998009412360274,0.001563437762269,,,,0.9999627211457397,0.999999880943281,2.82914692270673e-19,48490,823154,1463573,677.7973501876239,1,0.999268708271064,0.000563899375392,811051,0.9982,0.0024,,9,,1,,,0.9999937192941,1.06793048903885e-19,857.0,11721141,14704533,1072.3737006920962,9,0.999268708271064,0.000563899375392,11709038,0.9913,0.0021,1.0005783689994217,0.9980092935405478,0.9980031441566695,12110,146.11887466324737,146.40963567913684,146.24723725166643,225.20200742644582,146.5486074958463,1774.724535180285,1711.1791259102881,1776.984944582273,3221.5401875464754,1713.3610524240773,1,,,,,3562.36561828467,1.00852280877464,2.9333052824536425,0.38643311575642403,524730,524730,4677,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243,5.531025365611832,700832,671004,7438,11.340894782913216,677.7973501876239,1205.1279605106108,9651.363306228866,12107.933027290728,12154,12103,12103.0,12103.0,1344.7777777777778,1214.454438,2130432,,0.00852090505680022,0.001563437762269,7.456048805017377e-07,0.00082659506003806,0.001380486146488965,0.0011021975809956475,0.001380486146488965,0.0002607800605501802,0.0011945189346082652,0.00029208890111452065,0.0012207801119140248,0.009092786408209316,2.4492127180374642e-06,2.4491976268461294e-06,59.8914468679968,0.002943923908757965,0.005343923908757965,0.016868850474265094,0.016848359202942444,0.017038724022740485,0.019570225084094464,0.021670225084094462,0.016854650687793248,0.016814805507349085,0.01698497129251414,1.0015455904431663,1.0013590254330538,1.0006666435071354,1.002461913971442,1.000409557331116,0.9912121733658424,0.992906116626003,0.9899575219495225,1.011663717063587,0.991647901412369,146.3447145994931,146.60861009766893,146.34473202281674,225.75643539492575,146.6086275524111,1759.128563641735,1699.0402207590625,1759.1396122802767,3259.1153208029923,1699.0508919980243
