COINTRIG_cut,COINTRIG_scaler,COIN_PS,CPULT_scaler,CPULT_scaler_uncern,HMS3of4ELT,HMS3of4ELT_err,HMSTRIG_cut,HMSTRIG_scaler,HMS_3-4Trig_scaler,HMS_PS,HMS_eLT_scaler,HMS_eLT_scaler_uncern,HMS_track,HMS_track_uncern,PS1,PS2,PS3,PS4,PS5,PS6,SHMS3of4ELT,SHMS3of4ELT_err,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_3-4Trig_scaler,SHMS_PS,SHMS_eLT_scaler,SHMS_eLT_scaler_uncern,SHMS_track,SHMS_track_uncern,accp_edtm,c_int_Track_Rand_events,c_int_Track_events,c_int_noTrack_Rand_events,c_int_noTrack_events,charge,curr_corr,h_int_etotnorm_evts,h_int_etottracknorm_evts,haccp_edtm,p_int_etotnorm_evts,p_int_etottracknorm_evts,paccp_edtm,run number,sent_edtm,sent_edtm_PS,time,tot_events,CoinBlocking_Corr,CoinBlocking_Inside,CoinBlocking_Total
,249855,,0.998035570131104,0.001669404207101,0.999962901951794,7.40450511220968E-20,61695,15147101,26718730,17,0.99267741441759,0.00100619842249,0.9977,0.0023,,129,,17,,,0.99912399143748,3.38563943552788E-20,25,115683591,146564703,129,0.99267741441759,0.00100619842249,0.9888,0.0024,6662,,,,,80627.5286746644,1.00036406905628,575137,575137,3328,518277,496459,3334,12181,105637,6984.6625626995,1174.159531,1784882,,,
,197358,,0.998486494369777,0.001355356061876,0.999976837907329,8.4534039385743E-20,91106,11876377,20946266,9,0.994253398898443,0.000947014817098,0.998,0.0019,,65,,9,,,0.999455655384367,3.84178613860289E-20,89,90777798,114822979,65,0.994253398898443,0.000947014817098,0.9895,0.0019,12689,,,,,62998.4432438718,1.00046346227814,850434,850434,6181,802628,770334,6510,12184,105073,13111.6735042735,1167.896081,2712069,,,
,161901,,0.998752335301742,0.001565829942478,0.999987666631407,9.28680032222586E-20,70839,8914461,15696714,9,0.995836226848268,0.000866475978861,0.9981,0.0022,,65,,9,,,0.999712791740254,4.2296580239878E-20,87,67951680,85857741,65,0.995836226848268,0.000866475978861,0.9905,0.0022,13325,,,,,47212.447937802,1.00063733983069,635588,635588,6491,597729,573744,6835,12185,108286,13512.611965812,1203.614943,2033367,,,
,83913,,0.998473413553198,0.001443607712334,0.999995125045903,1.16015041632247E-19,76014,5566580,9804371,5,0.997398632489906,0.000769812074284,0.9984,0.0021,,33,,5,,,0.999887398947841,5.31726118427406E-20,198,42559717,53690628,33,0.997398632489906,0.000769812074284,0.9909,0.002,13287,,,,,29519.6765927266,1.00102029493126,715890,715890,6177,732589,704007,7113,12186,60203,13500.0666666667,1204.751056,2399337,,,
,50295,,0.998408449602903,0.001504356655069,0.999997443753564,1.35951603718756E-19,115052,3998635,7050768,3,0.99812426606448,0.000709554834795,0.9982,0.0019,,33,,3,,,0.999941474650816,6.25050793306655E-20,139,30637220,38642257,33,0.99812426606448,0.000709554834795,0.991,0.0024,12804,,,,,21239.3523017989,1.00141828374976,858763,858763,7574,531590,510988,5231,12187,36167,12786.3131313131,1204.937129,2260300,,,
,29856,,0.999264466509239,0.001706461599808,0.999999181538023,1.78804187700301E-19,47004,2228045,3926360,3,0.99895477560864,0.000613041147323,0.9983,0.0026,,17,,3,,,0.99998180812139,8.31382342047483E-20,273,17056722,21512917,17,0.99895477560864,0.000613041147323,0.9916,0.0023,8782,,,,,11797.0550265051,1.00255994114905,479074,479074,3754,568967,547334,5029,12189,24076,8969.49019607843,1207.990664,1747733,,,
,14209,,0.997411886609941,0.001354484219019,0.999999778436632,2.54321007115816E-19,64429,1112716,1959325,1,0.999470332925581,0.000519490704981,0.9984,0.0021,,5,,1,,,0.999995378089582,1.17743262146355E-19,1404,8491832,10706992,5,0.999470332925581,0.000519490704981,0.9915,0.0017,11987,,,,,5852.90999490679,1.00514311055547,713846,713846,4748,957087,920971,7261,12190,12016,12016,1204.086527,2803808,,,
,76369,,0.997458981760078,0.003531869085522,0.999962928656111,1.37541074605781E-18,14734,3386918,5962546,17,0.992669428084034,0.001466007056935,0.9978,0.0046,,129,,17,,,0.999123032984076,6.86451707664131E-19,15,25770252,32596466,129,0.992669428084034,0.001466007056935,0.9891,0.0047,2986,,,,,17927.1296638081,1.00036358542317,132466,132466,1481,119624,114664,1507,12191,44277,2927.57181942544,260.721721,411124,,,
