COINTRIG_cut,COINTRIG_scaler,COIN_PS,CPULT_scaler,CPULT_scaler_uncern,HMS3of4ELT,HMS3of4ELT_err,HMSTRIG_cut,HMSTRIG_scaler,HMS_3-4Trig_scaler,HMS_PS,HMS_eLT_scaler,HMS_eLT_scaler_uncern,HMS_track,HMS_track_uncern,PS1,PS2,PS3,PS4,PS5,PS6,SHMS3of4ELT,SHMS3of4ELT_err,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_3-4Trig_scaler,SHMS_PS,SHMS_eLT_scaler,SHMS_eLT_scaler_uncern,SHMS_track,SHMS_track_uncern,accp_edtm,c_int_Track_Rand_events,c_int_Track_events,c_int_noTrack_Rand_events,c_int_noTrack_events,charge,curr_corr,h_int_etotnorm_evts,h_int_etottracknorm_evts,haccp_edtm,p_int_etotnorm_evts,p_int_etottracknorm_evts,paccp_edtm,run number,sent_edtm,sent_edtm_PS,time,tot_events,CoinBlocking_Corr,CoinBlocking_Inside,CoinBlocking_Total
,2455144,,0.994300346059101,0.0019871803892,0.998339808801346,1.0678112689002E-19,38484,41524127,78751509,65,0.954686071674335,0.001906502661613,0.9961,0.0028,,513,,65,,,0.961128870002541,5.30600822419286E-20,3,315371530,454530531,513,0.954686071674335,0.001906502661613,0.9716,0.0032,6358,,,,,42339.3580467711,1.00036083230367,394133,394133,3234,345455,322718,3124,12192,396266,6856.96452241715,611.096324,1262744,,,
,1571223,,0.999569798677886,0.002312096027524,0.998953998173445,1.3230231249241E-19,30282,30827309,58250307,65,0.964729102733733,0.001812272568881,0.9967,0.0033,,513,,65,,,0.975174822864412,6.66623180540586E-20,5,236230262,333567513,513,0.964729102733733,0.001812272568881,0.9764,0.0036,6328,,,,,31050.5117022492,1.00045963408307,296847,296847,3207,250663,235748,3121,12193,371060,6420.80131953816,570.874939,954195,,,
,1066357,,0.996335287720531,0.001855675658362,0.999441463271418,1.43582143753166E-19,48024,23943221,45051806,33,0.974767622697448,0.001633680829483,0.997,0.0027,,257,,33,,,0.986622105596823,6.75084673850089E-20,17,184249496,255629066,257,0.974767622697448,0.001633680829483,0.9807,0.0029,12612,,,,,23964.9220835379,1.00063253475109,441225,441225,6340,373649,353347,6273,12194,394115,13429.9298431789,606.345841,1437191,,,
,668640,,0.99844859404,0.002319548725936,0.999780308333511,1.78506106673177E-19,34564,15376446,28731436,33,0.984527227774669,0.001431689831122,0.9975,0.0034,,257,,33,,,0.994688350898169,8.04341005372015E-20,17,118423505,161170521,257,0.984527227774669,0.001431689831122,0.9847,0.0036,13264,,,,,15195.3946738853,1.00101443176079,280219,280219,6670,238890,227341,6596,12195,400771,13656.740832449,616.587639,922469,,,
,163592,,0.999441811792052,0.003395633441181,0.999886573427129,4.60813021380184E-19,15325,7119907,13394552,33,0.988963240406224,0.001460121912482,0.9975,0.0048,,257,,33,,,0.997237081266436,2.18973371306272E-19,4,55885692,75411390,257,0.988963240406224,0.001460121912482,0.9871,0.0051,2434,,,,,7138.44345791052,1.00141262286162,135041,135041,1233,115812,110632,1201,12196,69657,2373.64379200566,403.357137,442946,,,
,94109,,0.995947531095399,0.001958943773746,0.999964485929973,3.19314499372428E-19,40464,5576974,10486605,9,0.993914012264583,0.001152323039448,0.998,0.0029,,65,,9,,,0.999134537194322,1.46557558368665E-19,33,43922761,58772719,65,0.993914012264583,0.001152323039448,0.9892,0.0029,6060,,,,,5570.99774951467,1.00254245163736,376221,376221,2898,343287,328504,3163,12197,51085,6374.7094017094,566.559694,1278799,,,
,42930,,0.998779601716187,0.001967667490115,0.999990916115125,3.99860776929428E-19,39039,2959206,5549027,5,0.996959460932907,0.000954685343106,0.998,0.0029,,33,,5,,,0.999781026611737,1.83961621206571E-19,97,23251667,31025566,33,0.996959460932907,0.000954685343106,0.9903,0.0028,6668,,,,,2934.65526695237,1.00509565117184,363784,363784,3056,370323,355208,3614,12198,29861,6696.10303030303,598.159182,1299220,,,
