COINTRIG_cut,COINTRIG_scaler,COIN_PS,CPULT_scaler,CPULT_scaler_uncern,HMS3of4ELT,HMS3of4ELT_err,HMSTRIG_cut,HMSTRIG_scaler,HMS_3-4Trig_scaler,HMS_PS,HMS_eLT_scaler,HMS_eLT_scaler_uncern,HMS_track,HMS_track_uncern,PS1,PS2,PS3,PS4,PS5,PS6,SHMS3of4ELT,SHMS3of4ELT_err,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_3-4Trig_scaler,SHMS_PS,SHMS_eLT_scaler,SHMS_eLT_scaler_uncern,SHMS_track,SHMS_track_uncern,accp_edtm,c_int_Track_Rand_events,c_int_Track_events,c_int_noTrack_Rand_events,c_int_noTrack_events,charge,curr_corr,h_int_etotnorm_evts,h_int_etottracknorm_evts,haccp_edtm,p_int_etotnorm_evts,p_int_etottracknorm_evts,paccp_edtm,run number,sent_edtm,sent_edtm_PS,time,tot_events,CoinBlocking_Corr,CoinBlocking_Inside,CoinBlocking_Total
,8527922,,0.791503279261325,0.000885912998543,0.99825226308049,1.70645563258566E-20,260689,184484899,233065445,129,0.99057915613334,0.001016864910754,0.9942,0.0016,,,,129,,,-1,,,839874824,839874824,,0.99057915613334,0.001016864910754,0.9802,0.0036,14243,,,,,120779.448339941,0.999584531390881,938832,938832,14243,-1,-1,-1,16703,1961587,15206.1007751938,1520.608164,1430016,,,
,4966229,,0.794369689799232,0.001092814666708,0.998992846439605,2.55826519739476E-20,131818,122307982,153968284,129,0.992885551745214,0.000979551425772,0.995,0.0021,,,,129,,,-1,,,552830580,552830580,,0.992885551745214,0.000979551425772,0.9844,0.005,12537,,,,,78463.1025809542,0.999441897840124,695747,695747,12537,-1,-1,-1,16704,1711809,13269.8372093023,1326.982637,948123,,,
,1491713,,0.795009242829537,0.001076107463983,0.999550073109636,5.06833392374982E-20,138721,63685346,80101553,65,0.995274891443855,0.000939336346492,0.9959,0.002,,,,65,,,-1,,,288598487,288598487,,0.995274891443855,0.000939336346492,0.9897,0.0058,5113,,,,,41050.7072919188,0.999164108055971,731090,731090,5113,-1,-1,-1,16706,345082,5308.95384615385,1039.816834,979716,,,
,389247,,0.796120200347685,0.000885814058973,0.99982193237899,1.67442328707172E-19,213142,24679941,30979744,17,0.997003724669351,0.000948060024997,0.9967,0.0017,,,,17,,,-1,,,111538718,111538718,,0.997003724669351,0.000948060024997,0.993,0.0058,6220,,,,,15864.0936936981,0.998666575675016,1090397,1090397,6220,-1,-1,-1,16708,109832,6460.70588235294,641.017225,1450801,,,
,239631,,0.797800207906866,0.001066941388705,0.999934810442722,1.63816018709447E-19,155513,17089943,21419206,17,0.99819040789936,0.000807725828082,0.9969,0.002,,,,17,,,-1,,,76906468,76906468,,0.99819040789936,0.000807725828082,0.9929,0.0089,7189,,,,,10927.5331325309,0.997784138736133,757961,757961,7189,-1,-1,-1,16709,124716,7336.23529411765,733.754466,1005192,,,
,307154,,0.799602629786343,0.001043985145986,0.999981188913384,5.83954516577509E-20,171493,17947235,22444561,17,0.998997686385387,0.000594016443826,0.9974,0.002,,,,17,,,-1,,,80274266,80274266,,0.998997686385387,0.000594016443826,0.9919,0.0117,14270,,,,,11402.137865783,0.995849805734326,792153,792153,14270,-1,-1,-1,16710,243731,14337.1176470588,1433.972339,1053661,,,
,107139,,0.804500633504104,0.00282792254876,0.999998025652915,5.57250411047599E-19,27838,2482697,3086010,17,0.999668143959902,0.000561201872931,0.9977,0.0054,,,,17,,,-1,,,10831896,10831896,,0.999668143959902,0.000561201872931,0.9938,0.0555,6054,,,,,1545.62549796806,0.986878787698791,107031,107031,6054,-1,-1,-1,16711,104457,6144.52941176471,614.560009,146613,,,
,13241,,0.79777923795551,0.001047422938394,0.999998064086972,7.48217535028372E-19,166268,2088754,2614598,2,0.999635865767785,0.000612735960711,0.9978,0.002,,,,2,,,-1,,,9368791,9368791,,0.999635865767785,0.000612735960711,0.9972,0.0206,5507,,,,,1346.75727488686,0.986971059925796,791211,791211,5507,-1,-1,-1,16712,10872,5436,531.721813,1042937,,,
