rate_SHMS3-4,yieldRel_COIN_track,uncern_yieldRel_COIN_track
164074.032120558,0.943202979851463,0.004227537049695
164249.376785788,0.946477435397977,0.004288572955536
162581.183072949,0.94332663804857,0.004307949271623
162624.076536978,0.981528593609351,0.005814966352616
103929.219499139,0.978863018592437,0.003161063496232
41909.5672287145,1.0008136936895,0.002030569438918
134383.570516279,0.959975169415435,0.003707839339333
62626.461124853,0.991739264644539,0.002184156134436
25260.0679257459,1,0.001630362746139
