rate_Det,yieldRel_COIN_track,uncern_yieldRel_COIN_track
776749.744891677,0.984241763243792,0.0073373504157
611852.856371155,0.982883264997745,0.006060473374256
455657.03842953,0.989918486179842,0.004924919475382
295499.481939945,0.990887899984404,0.003698156562745
155911.838686128,1,0.002887561799351
156177.12805636,1.00348393994503,0.002874752016879
