rate_COIN,TLT,EDTM Uncer
1073.00520124997,0.934924668723906,0.001718469434449
691.70362440531,0.948258003766478,0.001560789496634
683.218306001109,0.945265609603153,0.002214316419297
408.153991166609,0.961914845830526,0.001105427739401
64.5995398017645,0.983366097081506,0.000709272003603
64.8422072269729,0.980774615025665,0.000773358400663
64.748292004236,0.992364630568151,0.000504559414191
64.8436782990156,0.984851128169342,0.000663684124826
1085.43234798618,0.935734182252288,0.002064515508194
699.867397792503,0.950457979541352,0.001819971597087
416.411229807669,0.959017208793395,0.001427703182573
