rate_SHMS,yieldRel_COIN_track,uncern_yieldRel_COIN_track
601924.775352148,0.984241763243792,0.0073373504157
470734.926524035,0.982883264997745,0.006060473374256
347856.111105973,0.989918486179842,0.004924919475382
223599.311554725,0.990887899984404,0.003698156562745
116959.825702855,1,0.002887561799351
117162.274133072,1.00348393994503,0.002874752016879
