rate_HMS3-4,yieldRel_COIN_track,uncern_yieldRel_COIN_track
174824.969539529,0.984241763243792,0.0073373504157
141117.92984712,0.982883264997745,0.006060473374256
107800.927323558,0.989918486179842,0.004924919475382
71900.1703852206,0.990887899984404,0.003698156562745
38952.0129832734,1,0.002887561799351
39014.8539232875,1.00348393994503,0.002874752016879
