COINTRIG_cut,COINTRIG_scaler,COIN_PS,CPULT_scaler,CPULT_scaler_uncern,HMS3of4ELT,HMS3of4ELT_err,HMSTRIG_cut,HMSTRIG_scaler,HMS_3-4Trig_scaler,HMS_PS,HMS_eLT_scaler,HMS_eLT_scaler_uncern,HMS_track,HMS_track_uncern,PS1,PS2,PS3,PS4,PS5,PS6,SHMS3of4ELT,SHMS3of4ELT_err,SHMSTRIG_cut,SHMSTRIG_scaler,SHMS_3-4Trig_scaler,SHMS_PS,SHMS_eLT_scaler,SHMS_eLT_scaler_uncern,SHMS_track,SHMS_track_uncern,accp_edtm,c_int_Track_Rand_events,c_int_Track_events,c_int_noTrack_Rand_events,c_int_noTrack_events,charge,curr_corr,h_int_etotnorm_evts,h_int_etottracknorm_evts,haccp_edtm,p_int_etotnorm_evts,p_int_etottracknorm_evts,paccp_edtm,run number,sent_edtm,sent_edtm_PS,time,tot_events,CoinBlocking_Corr,CoinBlocking_Inside,CoinBlocking_Total,CoinBlocking_SysIn,CoinBlocking_SysOut
517797,2183547,1,0.996549059129258,3.57187231654757E-05,0.997671302669275,2.06951589967848E-20,4179,153066135,182781715,513,0.990392723761708,0.001043220742107,0.9933,0.0002,1025,,,513,1,,0.998243744143699,2.28123316878011E-20,,218949826,218949826,1025,0.990392723761708,0.001043220742107,0.9942,0.0009,12550,69585,127592,197972,231361,105882.371646192,0.999584094146407,1919859,1919859,1569,686402,589144,1135,16220,13297,13297,1334.45752,2683271,0.988035412201149,1592142,1611422,1589807,1593824
371903,1570212,1,0.995922765361966,4.57737000492533E-05,0.997671823147825,4.00532464717104E-20,3589,109959850,131198520,513,0.990372181575008,0.001134338310955,0.9924,0.0003,1025,,,513,1,,0.998241124399363,4.42726720742662E-20,,157302748,157302748,1025,0.990372181575008,0.001134338310955,0.9942,0.0011,9008,50534,91988,142289,166837,76140.8731666594,0.999584923002855,1383408,1383408,1448,494120,423914,1039,16224,9545,9545,957.706818,1930123,0.98801261829653,1146312,1160220,1144561,1147495
357581,1497223,1,0.996054597273079,4.60822951803289E-05,0.997707147765078,4.28693189906667E-20,2728,105707655,126082292,513,0.990478788953606,0.001139646199841,0.9928,0.0003,1025,,,513,1,,0.99827743027249,4.73258272307274E-20,,150974761,150974761,1025,0.990478788953606,0.001139646199841,0.9923,0.0013,8737,48220,87830,136227,159811,73029.7806439712,0.999580387888519,1320538,1320538,950,471631,405420,684,16225,9254,9254,928.611529,1842501,0.987913831196328,1094161,1107547,1092503,1095282
33950,138367,1,0.987655656690291,0.00026705967127,0.997678628388629,5.11953853447983E-18,246,9746758,11626084,513,0.990474112202639,0.002068749645767,0.9928,0.0008,1025,,,513,1,,0.998275221186016,5.5700839576026E-18,,13918145,13918145,1025,0.990474112202639,0.002068749645767,0.9931,0.004,811,4650,8369,12948,15006,6732.68781412355,0.999580509648899,123958,123958,89,43854,37638,63,16226,853,853,85.584775,172753,0.988414276229059,102717,103921,102549,102819
136753,600053,1,0.998175312911173,4.97359088929538E-05,0.99907249587166,7.40490871032929E-20,683,57549628,67943063,1025,0.993911922348346,0.00106012936773,0.9934,0.0005,1025,,,1025,1,,0.99929263392091,8.10399323928069E-20,,82104078,82104078,1025,0.993911922348346,0.00106012936773,0.9952,0.0014,7593,16936,47921,47940,85179,38984.2026392578,0.999331267628448,511448,511448,579,189475,163456,828,16236,7873,7873,789.999948,734804,0.992223328689116,449371,452893,448921,449675
364008,363935,1,0.997041367802516,6.35075721978354E-05,0.999846435741464,2.05875500984476E-20,10357,55161604,64515897,257,0.997565245146149,0.000677470666989,0.9953,0.0002,513,,,257,1,,0.999884516468415,2.2548565405852E-20,,78399401,78399401,513,0.997565245146149,0.000677470666989,0.9949,0.0011,18337,6895,45693,18834,79270,37137.4944102943,0.998337732519298,449613,449613,5358,138846,120487,3837,16237,18646,18646,1870.680281,729106,0.993603535289401,273858,275621,265516,274607
124875,650641,1,0.998076814451742,4.97522558669998E-05,0.998459110438733,1.29687485960788E-19,526,52675803,62466947,1025,0.992132936772502,0.001232248855992,0.9926,0.0005,1025,,,1025,1,,0.998821424417936,1.42546970113809E-19,,75264035,75264035,1025,0.992132936772502,0.001232248855992,0.9964,0.0013,5321,19785,43783,55657,78600,35924.6792923447,0.999485527267353,543016,543016,340,204603,175881,487,16238,5581,5581,560.068725,773970,0.983326229788356,477575,485673,453452,480365
314128,523461,1,0.997407269277102,5.54931506861695E-05,0.999663464756824,2.56135553609118E-20,3344,66962790,78529053,513,0.996354823673494,0.000789749607567,0.9953,0.0003,513,,,513,1,,0.999743014664452,2.79855598860363E-20,,95294622,95294622,513,0.996354823673494,0.000789749607567,0.9964,0.0008,14804,11863,55622,33769,97169,45247.2496087764,0.998890231803454,512745,512745,2329,194254,168053,3315,16239,15164,15164,1521.635109,836754,0.995134473223292,396579,398518,396317,396746
487423,299300,1,0.996898684252172,6.24951674310823E-05,0.999944908069015,1.06157605353982E-20,8686,52268733,60960156,257,0.998524422098154,0.000534467208246,0.9957,0.0002,257,,,257,1,,0.999957920410072,1.17280822463543E-20,,74251594,74251594,257,0.998524422098154,0.000534467208246,0.997,0.0006,28954,3917,42963,10927,73947,35127.8070969483,0.997238569178079,383252,383252,7413,155872,134502,10555,16242,29298,29298,2939.485128,788072,0.998204315126703,218465,218858,218411,218499
